grid_id,target_temp,bldg_area_sqm,road_length_m
158,46238.0,0.0,0.0
159,46327.0,0.0,0.0
160,46298.0,0.0,0.0
161,46413.0,11.062178117508964,645.9784956005951
162,47174.0,347.7696782210015,1387.1519719767687
163,47519.0,2641.2012692073686,303.7790361609874
164,47735.0,371.7733880153697,539.0176907710022
165,47512.0,1395.5222836076632,928.5963732710302
166,47548.0,3482.873842574622,682.0098161675712
167,47440.0,2943.0247413665334,776.0196965916028
168,46739.0,1641.1232135623586,473.30199318288186
169,46593.0,0.0,166.25920500720997
170,47272.0,2016.7024039647156,487.1586789602123
171,47713.0,1315.592586792663,422.73969036115204
172,47340.0,2416.861541667151,294.0983543523927
173,47160.0,2309.6852543550067,730.0870073909116
174,47065.0,1962.047613110523,800.3021279048941
175,47393.0,3621.242816033411,1078.985371540185
176,47314.0,4109.1449823032635,54.11643036184141
177,47233.0,3129.841629015971,553.9870325052414
178,47148.0,1143.8068920528883,1119.3846050627571
179,47118.0,1082.465004869179,1109.3000754900522
180,47276.0,320.43629787286085,830.8682110355956
181,47209.0,1330.5353667060126,69.26553442481747
182,47313.0,1912.9250736360104,249.63151100844073
183,47379.0,2266.522747176675,164.95939932658797
184,47549.0,533.9050193454298,377.37033992540574
185,47393.0,1358.2780471157796,906.7520434725743
186,47322.0,4566.52508539131,125.97104367769357
187,46884.0,883.2220532168158,262.06681817135063
188,46676.0,117.48467569825691,234.9947146161167
189,46548.0,0.0,0.0
190,46255.0,0.0,0.0
191,46210.0,0.0,0.0
192,46290.0,0.0,0.0
193,46516.0,0.0,0.0
194,46560.0,0.0,44.453067332052996
195,46694.0,0.0,336.56910790017
196,47681.0,0.0,1089.5493206105912
197,47874.0,516.4800738819838,636.5929072811
198,47679.0,0.0,763.3129579234094
199,47505.0,2040.4212482289258,726.7476291518972
200,47389.0,717.5716127089061,877.4420277367776
201,46619.0,0.0,21.99899543655276
202,46089.0,0.0,0.0
203,46340.0,0.0,0.0
204,47449.0,3440.581069831913,490.87926329823097
205,47600.0,2920.037706281884,420.1209981353393
206,47476.0,3734.073465723708,288.5647325650721
207,47299.0,3113.9747792949665,550.4041142134465
208,46916.0,2547.370857146541,507.17311720358623
209,47190.0,2662.8580316189004,467.414884583444
210,47176.0,2371.2054037096195,430.8942554997126
211,47397.0,1873.4312592975316,1325.7710347609368
212,47230.0,2665.0599966537457,441.79723190848455
213,47351.0,3020.312361570781,298.62851770959907
214,46968.0,2449.3602446974805,699.9914608763786
215,47073.0,1697.7509879985444,1157.9775703852517
216,47032.0,392.25257313308924,674.7314363989154
217,47124.0,2277.294454150001,502.7234299834496
