grid_id,target_temp,ndvi,ndbi,albedo,ndwi,elevation,population,bldg_area_sqm,road_length_m
129,47617.0,0.2532205879688263,-0.09756013005971909,0.12774871289730072,-0.24042710661888123,935.0,220.7542724609375,1329.3003626438717,407.5515426520164
130,47755.0,0.21010971069335938,-0.07270137965679169,0.1310812085866928,-0.2104891836643219,929.0,114.14515686035156,974.8163040812374,565.8475041401034
131,47618.0,0.1806134283542633,-0.024464931339025497,0.15233805775642395,-0.19542327523231506,925.0,373.75408935546875,3789.80492154556,243.92412994810215
132,47635.0,0.1621118038892746,-0.04393918439745903,0.1351805031299591,-0.17432920634746552,923.0,457.6012878417969,3153.6679283056537,499.95473054530106
133,47509.0,0.09890023618936539,0.0070522865280508995,0.13294057548046112,-0.12502017617225647,921.0,1093.4390869140625,4347.783039934625,427.62250288684163
134,47209.0,0.09648778289556503,0.007997156120836735,0.13542824983596802,-0.11742803454399109,921.0,677.13916015625,1017.9757416528332,413.1149151368807
135,46504.0,0.3093161880970001,-0.16401468217372894,0.13325439393520355,-0.2888604402542114,923.0,163.9053955078125,472.0728539689747,0.0
136,47333.0,0.18364167213439941,-0.057558462023735046,0.13552062213420868,-0.1917647123336792,919.0,370.0070495605469,1968.8332416293572,814.2966664683407
137,47231.0,0.08159060031175613,0.007528801914304495,0.1452990472316742,-0.09835684299468994,919.0,257.94512939453125,2445.7248502256225,730.2764975690465
138,47251.0,0.17337052524089813,0.0014990631025284529,0.16521522402763367,-0.1745775192975998,925.0,570.2364501953125,2424.536760402151,342.1284975739576
139,47163.0,0.19081448018550873,-0.06147737428545952,0.14114992320537567,-0.19752848148345947,926.0,276.9320373535156,2885.5361226628893,111.79203301089277
140,47114.0,0.13868694007396698,0.03720951825380325,0.26593998074531555,-0.20678283274173737,928.0,744.51611328125,2363.5603128451144,771.2779029719497
141,47423.0,0.14121077954769135,0.007946569472551346,0.168117493391037,-0.17429177463054657,928.0,511.69580078125,2749.3404957855214,759.5949798706163
142,47313.0,0.17334097623825073,-0.025827482342720032,0.16402079164981842,-0.19874002039432526,928.0,577.7025756835938,3645.5721574672134,459.864588348921
143,47075.0,0.24125495553016663,-0.08910264819860458,0.15907777845859528,-0.24268899857997894,930.0,445.3814392089844,1377.0579722492096,760.5255533507009
144,47064.0,0.16229356825351715,-0.060096338391304016,0.11214792728424072,-0.16346396505832672,934.0,278.4280700683594,1022.1434660468037,1162.1754228693376
145,47105.0,0.12645238637924194,-0.020710855722427368,0.11120305955410004,-0.13173142075538635,933.0,118.85693359375,231.75875842955674,971.2728928830671
146,47277.0,0.20436987280845642,-0.051004424691200256,0.13365298509597778,-0.215179905295372,931.0,640.6194458007812,3403.560372972235,109.14052276237787
147,47410.0,0.19631391763687134,-0.03550179675221443,0.14746391773223877,-0.20688867568969727,932.0,707.5070190429688,2301.4281560777986,33.8645276390621
148,47790.0,0.21122199296951294,-0.07292014360427856,0.14838148653507233,-0.2096276730298996,932.0,274.1077575683594,824.7017788456309,225.44628968357597
149,48189.0,0.17753662168979645,0.0013364923652261496,0.16892480850219727,-0.20313243567943573,931.0,84.74201202392578,0.0,733.3935043195496
150,48027.0,0.22289220988750458,-0.03518680855631828,0.16840988397598267,-0.2313717007637024,930.0,137.2426300048828,413.92260417914827,502.2346395433165
151,47601.0,0.23671646416187286,-0.0924055352807045,0.13579273223876953,-0.23538461327552795,937.0,76.85643768310547,844.5536108097436,1345.229542668177
152,47163.0,0.19304266571998596,-0.05522403493523598,0.13666337728500366,-0.19174133241176605,933.0,50.109779357910156,1068.6004904608617,371.38763402367874
153,46483.0,0.27161920070648193,-0.13499484956264496,0.12275350093841553,-0.25699886679649353,934.0,25.92174530029297,1262.796712139664,192.48737724979708
154,46407.0,0.2832278609275818,-0.1531762182712555,0.12295529246330261,-0.269220232963562,930.0,12.513463973999023,603.240223448163,469.5581266592236
155,46457.0,0.24810147285461426,-0.10031694173812866,0.12222906947135925,-0.23651352524757385,930.0,4.655847549438477,737.949816917725,37.149753112491425
156,46342.0,0.3124848008155823,-0.11479952931404114,0.17132055759429932,-0.29593199491500854,934.0,0.0,0.0,0.0
157,46285.0,0.3330920934677124,-0.11031346023082733,0.18979737162590027,-0.32161378860473633,933.0,17.924312591552734,332.1903925971811,0.0
158,46238.0,0.3310815691947937,-0.11378691345453262,0.16701799631118774,-0.30992692708969116,934.0,17.029495239257812,0.0,0.0
159,46327.0,0.3041222393512726,-0.09702645987272263,0.15989945828914642,-0.2852729260921478,937.0,6.165852069854736,0.0,0.0
160,46298.0,0.30933845043182373,-0.10882830619812012,0.15783371031284332,-0.2919822633266449,938.0,0.880836009979248,0.0,0.0
161,46413.0,0.3240607976913452,-0.09528214484453201,0.17112205922603607,-0.3083324730396271,939.0,0.7550022602081299,11.062178117508964,645.9784956004788
162,47174.0,0.229872465133667,-0.08216584473848343,0.13017641007900238,-0.2262745201587677,938.0,72.9975357055664,347.7696782205432,1387.1519719769403
163,47519.0,0.17045071721076965,-0.02422100119292736,0.14811402559280396,-0.19039829075336456,936.0,462.9422302246094,2641.2012692104563,303.7790361611046
164,47735.0,0.1939527988433838,-0.06447017937898636,0.11885086447000504,-0.1908790022134781,932.0,384.5617980957031,371.77338801441056,539.0176907709302
165,47512.0,0.25673362612724304,-0.14083810150623322,0.12826275825500488,-0.24871407449245453,926.0,201.01235961914062,1395.5222836060577,928.5963732713018
166,47548.0,0.11838196218013763,-0.031064756214618683,0.11959696561098099,-0.1364181488752365,926.0,376.5084533691406,3482.873842570779,682.009816167458
167,47440.0,0.08060114830732346,0.012174690142273903,0.12338423728942871,-0.10000000149011612,923.0,117.50072479248047,2943.024741364199,776.0196965917203
