grid_id,target_temp,ndvi,ndbi,albedo,bldg_area_sqm,road_length_m
211,47397.0,0.1056695207953453,0.009560618549585342,0.14934976398944855,1873.4312592975316,1325.7710347609368
212,47230.0,0.20506852865219116,-0.0475945807993412,0.15633636713027954,2665.0599966537457,441.79723190848455
213,47351.0,0.2839425206184387,-0.12840019166469574,0.15282057225704193,3020.312361570781,298.62851770959907
214,46968.0,0.16060136258602142,-0.01540602371096611,0.1430896371603012,2449.3602446974805,699.9914608763786
215,47073.0,0.10674459487199783,-0.02074688859283924,0.1402955800294876,1697.7509879985444,1157.9775703852517
216,47032.0,0.21576571464538574,-0.09075076878070831,0.11011955887079239,392.25257313308924,674.7314363989154
217,47124.0,0.22829481959342957,-0.08796680718660355,0.13238242268562317,2277.294454150001,502.7234299834496
218,47511.0,0.21801242232322693,-0.07906592637300491,0.13529448211193085,4998.7761752887345,323.81993568064814
219,47468.0,0.24402710795402527,-0.11328581720590591,0.12741458415985107,781.9153433967147,855.8594241212768
220,46978.0,0.1661885678768158,-0.03461147099733353,0.13905707001686096,3179.910121787556,607.6978123931685
221,47277.0,0.15792056918144226,-0.0456804595887661,0.17092056572437286,2109.7521503234834,322.103679407283
222,47333.0,0.12983879446983337,-0.0031140188220888376,0.20361284911632538,2429.4609050730846,0.0
223,46843.0,0.2799852192401886,-0.072031669318676,0.15309837460517883,0.0,0.0
224,46484.0,0.3324833810329437,-0.11937706172466278,0.17336133122444153,0.0,34.53114948605536
225,46654.0,0.19202075898647308,-0.07585904002189636,0.12093228101730347,282.92907506213345,511.18895880888954
226,46930.0,0.08967150002717972,0.022239925339818,0.1559121459722519,877.3211163537671,612.6010909523995
227,46977.0,0.1705014705657959,-0.031218530610203743,0.15525910258293152,2291.075152696069,982.9546485055122
228,46998.0,0.18423254787921906,-0.05440748110413551,0.13929235935211182,2117.125969523303,537.7879169146097
229,47323.0,0.15140484273433685,-0.020877458155155182,0.14584612846374512,2873.2956046893855,688.7189854370745
230,47479.0,0.1062367707490921,-0.0038422776851803064,0.17062437534332275,3892.820991131366,286.7439536457069
231,47348.0,0.17907428741455078,-0.05941646546125412,0.13854444026947021,1411.0726448104044,333.96326986026673
232,47775.0,0.16277429461479187,-0.032175030559301376,0.13411776721477509,1238.520805348711,611.6554893128063
233,47405.0,0.15072549879550934,-0.03550729528069496,0.14851266145706177,4456.077425298898,662.5281265263314
234,47385.0,0.12491899728775024,-0.028097650036215782,0.16038484871387482,2617.3590358379206,962.6226083235051
235,46729.0,0.2721637189388275,-0.09843883663415909,0.12699641287326813,0.0,0.0
236,46109.0,0.31692564487457275,-0.13888707756996155,0.13964194059371948,0.0,0.0
237,46099.0,0.29476284980773926,-0.12004276365041733,0.1337135136127472,0.0,0.0
238,47662.0,0.17122405767440796,-0.04848986491560936,0.12599244713783264,1002.5059560831744,936.3548470574453
239,47662.0,0.1804104596376419,-0.04750320687890053,0.14986008405685425,2615.4862961845897,924.4783887853932
240,47216.0,0.1556035280227661,-0.05018800124526024,0.1584661453962326,1593.8386333178794,1072.8446998291497
